base,profile,target,rank,action_key,source,mode,alpha,cap,anchor_ref,full_logloss,last_logloss,full_delta_vs_base,last_delta_vs_base,full_delta_vs_anchor,last_delta_vs_anchor,test_abs_delta_mean,test_mean_delta,test_up_rate,test_down_rate,public_risk,bad_alignment,train_cap_scale,test_cap_scale,base_safe
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,balanced,Q2,9,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.014,base,0.6890737356868789,0.6250900185477863,-0.0035016690009047613,-0.004951115703898057,-0.003806120937043578,-0.012994350752615014,0.00709435902874141,0.0021457542345837623,0.5,0.5,0.002977886139475258,4.996173177233568e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,balanced,Q2,10,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.018,base,0.6890737356868789,0.6250900185477863,-0.0035016690009047613,-0.004951115703898057,-0.003806120937043578,-0.012994350752615014,0.00709435902874141,0.0021457542345837623,0.5,0.5,0.002977886139475258,4.996173177233568e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,balanced,Q2,11,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.024,base,0.6890737356868789,0.6250900185477863,-0.0035016690009047613,-0.004951115703898057,-0.003806120937043578,-0.012994350752615014,0.00709435902874141,0.0021457542345837623,0.5,0.5,0.002977886139475258,4.996173177233568e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,0,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.014,base,0.6903548224756164,0.6268885034060159,-0.0022205822121672547,-0.003152630845668525,-0.002525034148306071,-0.011195865894385482,0.005430803765429954,0.0023467458512643285,0.5,0.5,0.0022091871093170463,4.0745247715373825e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,1,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.018,base,0.6903548224756164,0.6268885034060159,-0.0022205822121672547,-0.003152630845668525,-0.002525034148306071,-0.011195865894385482,0.005430803765429954,0.0023467458512643285,0.5,0.5,0.0022091871093170463,4.0745247715373825e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,2,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.024,base,0.6903548224756164,0.6268885034060159,-0.0022205822121672547,-0.003152630845668525,-0.002525034148306071,-0.011195865894385482,0.005430803765429954,0.0023467458512643285,0.5,0.5,0.0022091871093170463,4.0745247715373825e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,3,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,prob,0.05,0.014,base,0.6902136175481322,0.6269243080008953,-0.0023617871396515167,-0.0031168262507891287,-0.002666239075790333,-0.011160061299506085,0.005571780273530284,0.0022311397345416485,0.5,0.5,0.002284187149634463,4.1455384100880945e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,4,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,prob,0.05,0.018,base,0.6902136175481322,0.6269243080008953,-0.0023617871396515167,-0.0031168262507891287,-0.002666239075790333,-0.011160061299506085,0.005571780273530284,0.0022311397345416485,0.5,0.5,0.002284187149634463,4.1455384100880945e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,5,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,prob,0.05,0.024,base,0.6902136175481322,0.6269243080008953,-0.0023617871396515167,-0.0031168262507891287,-0.002666239075790333,-0.011160061299506085,0.005571780273530284,0.0022311397345416485,0.5,0.5,0.002284187149634463,4.1455384100880945e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,6,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.014,base,0.6890737356868789,0.6250900185477863,-0.0035016690009047613,-0.004951115703898057,-0.003806120937043578,-0.012994350752615014,0.00709435902874141,0.0021457542345837623,0.5,0.5,0.002977886139475258,4.996173177233568e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,7,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.018,base,0.6890737356868789,0.6250900185477863,-0.0035016690009047613,-0.004951115703898057,-0.003806120937043578,-0.012994350752615014,0.00709435902874141,0.0021457542345837623,0.5,0.5,0.002977886139475258,4.996173177233568e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,8,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.024,base,0.6890737356868789,0.6250900185477863,-0.0035016690009047613,-0.004951115703898057,-0.003806120937043578,-0.012994350752615014,0.00709435902874141,0.0021457542345837623,0.5,0.5,0.002977886139475258,4.996173177233568e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,9,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.014,base,0.6890737356868789,0.6250900185477863,-0.0035016690009047613,-0.004951115703898057,-0.003806120937043578,-0.012994350752615014,0.00709435902874141,0.0021457542345837623,0.5,0.5,0.002977886139475258,4.996173177233568e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,10,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.018,base,0.6890737356868789,0.6250900185477863,-0.0035016690009047613,-0.004951115703898057,-0.003806120937043578,-0.012994350752615014,0.00709435902874141,0.0021457542345837623,0.5,0.5,0.002977886139475258,4.996173177233568e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,q2_force,Q2,11,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.024,base,0.6890737356868789,0.6250900185477863,-0.0035016690009047613,-0.004951115703898057,-0.003806120937043578,-0.012994350752615014,0.00709435902874141,0.0021457542345837623,0.5,0.5,0.002977886139475258,4.996173177233568e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p9,tight,Q2,0,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.018,base,0.6953104951881611,0.6215275336172283,-0.0024823083273660673,-0.002646493272184469,0.0024306385642386408,-0.01655683568317301,0.008103676861263334,0.0056444259691025515,0.564,0.436,0.0030822119906582447,5.602355227368983e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced_logit_anchorblend_w0p9
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p9,tight,Q2,1,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.024,base,0.6953104951881611,0.6215275336172283,-0.0024823083273660673,-0.002646493272184469,0.0024306385642386408,-0.01655683568317301,0.008103676861263334,0.0056444259691025515,0.564,0.436,0.0030822119906582447,5.602355227368983e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced_logit_anchorblend_w0p9
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p9,tight,Q2,2,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.024,base,0.6938722629322358,0.6200227032062464,-0.0039205405832913875,-0.004151323683166397,0.0009924063083133206,-0.018061666094154938,0.009307988959215632,0.005364072845129043,0.564,0.436,0.00365218774713413,6.298900387190749e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced_logit_anchorblend_w0p9
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p9,tight,Q2,3,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.024,base,0.6938722629322358,0.6200227032062464,-0.0039205405832913875,-0.004151323683166397,0.0009924063083133206,-0.018061666094154938,0.009307988959215632,0.005364072845129043,0.564,0.436,0.00365218774713413,6.298900387190749e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced_logit_anchorblend_w0p9
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p9,tight,Q2,4,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.024,base,0.6938722629322358,0.6200227032062464,-0.0039205405832913875,-0.004151323683166397,0.0009924063083133206,-0.018061666094154938,0.009307988959215632,0.005364072845129043,0.564,0.436,0.00365218774713413,6.298900387190749e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced_logit_anchorblend_w0p9
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p9,tight,Q2,5,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.12,0.024,base,0.6920148178963497,0.6181134731085282,-0.005777985619177528,-0.006060553780884659,-0.00086503872757282,-0.0199708961918732,0.01091516419469862,0.004981163373718987,0.564,0.436,0.00441370755024248,7.228665786100801e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced_logit_anchorblend_w0p9
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p9,tight,Q2,6,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.12,0.024,base,0.6920148178963497,0.6181134731085282,-0.005777985619177528,-0.006060553780884659,-0.00086503872757282,-0.0199708961918732,0.01091516419469862,0.004981163373718987,0.564,0.436,0.00441370755024248,7.228665786100801e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced_logit_anchorblend_w0p9
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p9,tight,Q2,7,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p12__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.12,0.024,base,0.6920148178963497,0.6181134731085282,-0.005777985619177528,-0.006060553780884659,-0.00086503872757282,-0.0199708961918732,0.01091516419469862,0.004981163373718987,0.564,0.436,0.00441370755024248,7.228665786100801e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced_logit_anchorblend_w0p9
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p9,tight,Q2,8,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__prob__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,prob,0.05,0.018,base,0.6951333799215066,0.6216168517955566,-0.0026594235940206046,-0.002557175093856223,0.0022535232975841035,-0.016467517504844764,0.00810724808402149,0.00548611201458203,0.564,0.436,0.0030996504363514673,5.6079980567786734e-05,1.0,1.0,public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced_logit_anchorblend_w0p9
